"TIME","GEO","NACE_R2","INDIC_SB","Value","Flag and Footnotes"
"2010","Latvia","Manufacture of machinery and equipment n.e.c.","Share of gross operating surplus in value added","46.2",""
"2010","Latvia","Manufacture of machinery and equipment n.e.c.","Investment per person employed","2.3",""
"2010","Latvia","Manufacture of machinery and equipment n.e.c.","Investment rate (investment/value added at factors cost)","13.9",""
"2010","Lithuania","Manufacture of machinery and equipment n.e.c.","Number of enterprises","149",""
"2010","Lithuania","Manufacture of machinery and equipment n.e.c.","Turnover or gross premiums written","223.9",""
"2010","Lithuania","Manufacture of machinery and equipment n.e.c.","Production value","214.2",""
"2010","Lithuania","Manufacture of machinery and equipment n.e.c.","Gross margin on goods for resale",":",""
"2010","Lithuania","Manufacture of machinery and equipment n.e.c.","Value added at factor cost","77.6",""
"2010","Lithuania","Manufacture of machinery and equipment n.e.c.","Gross operating surplus","33.9",""
"2010","Lithuania","Manufacture of machinery and equipment n.e.c.","Total purchases of goods and services","155.7",""
"2010","Lithuania","Manufacture of machinery and equipment n.e.c.","Purchases of goods and services purchased for resale in the same condition as received","16.9",""
"2010","Lithuania","Manufacture of machinery and equipment n.e.c.","Payments for agency workers","0.0",""
"2010","Lithuania","Manufacture of machinery and equipment n.e.c.","Personnel costs","43.7",""
"2010","Lithuania","Manufacture of machinery and equipment n.e.c.","Wages and Salaries","33.4",""
"2010","Lithuania","Manufacture of machinery and equipment n.e.c.","Social security costs","10.3",""
"2010","Lithuania","Manufacture of machinery and equipment n.e.c.","Gross investment in tangible goods","13.5",""
"2010","Lithuania","Manufacture of machinery and equipment n.e.c.","Number of persons employed","4,931",""
"2010","Lithuania","Manufacture of machinery and equipment n.e.c.","Number of unpaid persons employed","19",""
"2010","Lithuania","Manufacture of machinery and equipment n.e.c.","Number of employees","4,912",""
"2010","Lithuania","Manufacture of machinery and equipment n.e.c.","Number of employees in full time equivalent units","4,658",""
"2010","Lithuania","Manufacture of machinery and equipment n.e.c.","Turnover per person employed","45.4",""
"2010","Lithuania","Manufacture of machinery and equipment n.e.c.","Apparent labour productivity (Gross value added per person employed)","15.7",""
"2010","Lithuania","Manufacture of machinery and equipment n.e.c.","Wage adjusted labour productivity (Apparent labour productivity by average personnel costs) (%)","176.9",""
"2010","Lithuania","Manufacture of machinery and equipment n.e.c.","Gross value added per employee","15.8",""
"2010","Lithuania","Manufacture of machinery and equipment n.e.c.","Share of personnel costs in production (%)","20.4",""
"2010","Lithuania","Manufacture of machinery and equipment n.e.c.","Average personnel costs (personnel costs per employee) (thousand euro)","8.9",""
"2010","Lithuania","Manufacture of machinery and equipment n.e.c.","Share of employees in persons employed","99.6",""
"2010","Lithuania","Manufacture of machinery and equipment n.e.c.","Growth rate of employment (%)","-3.3",""
"2010","Lithuania","Manufacture of machinery and equipment n.e.c.","Employer's social charges as a percentage of personnel costs",":",""
"2010","Lithuania","Manufacture of machinery and equipment n.e.c.","Number of persons employed per enterprise","33.1",""
"2010","Lithuania","Manufacture of machinery and equipment n.e.c.","Gross operating surplus/turnover (gross operating rate) (%)","15.1",""
"2010","Lithuania","Manufacture of machinery and equipment n.e.c.","Value added at factor cost in production value","36.2",""
"2010","Lithuania","Manufacture of machinery and equipment n.e.c.","Share of personnel costs in total purchases of goods and services","28.1",""
"2010","Lithuania","Manufacture of machinery and equipment n.e.c.","Share of gross operating surplus in value added","43.7",""
"2010","Lithuania","Manufacture of machinery and equipment n.e.c.","Investment per person employed","2.7",""
"2010","Lithuania","Manufacture of machinery and equipment n.e.c.","Investment rate (investment/value added at factors cost)","17.3",""
"2010","Luxembourg","Manufacture of machinery and equipment n.e.c.","Number of enterprises","25",""
"2010","Luxembourg","Manufacture of machinery and equipment n.e.c.","Turnover or gross premiums written",":","c"
"2010","Luxembourg","Manufacture of machinery and equipment n.e.c.","Production value",":","c"
"2010","Luxembourg","Manufacture of machinery and equipment n.e.c.","Gross margin on goods for resale",":",""
"2010","Luxembourg","Manufacture of machinery and equipment n.e.c.","Value added at factor cost",":","c"
"2010","Luxembourg","Manufacture of machinery and equipment n.e.c.","Gross operating surplus",":","c"
"2010","Luxembourg","Manufacture of machinery and equipment n.e.c.","Total purchases of goods and services",":","c"
"2010","Luxembourg","Manufacture of machinery and equipment n.e.c.","Purchases of goods and services purchased for resale in the same condition as received",":","c"
"2010","Luxembourg","Manufacture of machinery and equipment n.e.c.","Payments for agency workers",":","c"
"2010","Luxembourg","Manufacture of machinery and equipment n.e.c.","Personnel costs",":","c"
"2010","Luxembourg","Manufacture of machinery and equipment n.e.c.","Wages and Salaries",":","c"
"2010","Luxembourg","Manufacture of machinery and equipment n.e.c.","Social security costs",":","c"
"2010","Luxembourg","Manufacture of machinery and equipment n.e.c.","Gross investment in tangible goods",":","c"
"2010","Luxembourg","Manufacture of machinery and equipment n.e.c.","Number of persons employed",":","c"
"2010","Luxembourg","Manufacture of machinery and equipment n.e.c.","Number of unpaid persons employed",":","c"
"2010","Luxembourg","Manufacture of machinery and equipment n.e.c.","Number of employees",":","c"
"2010","Luxembourg","Manufacture of machinery and equipment n.e.c.","Number of employees in full time equivalent units",":","c"
"2010","Luxembourg","Manufacture of machinery and equipment n.e.c.","Turnover per person employed",":","c"
"2010","Luxembourg","Manufacture of machinery and equipment n.e.c.","Apparent labour productivity (Gross value added per person employed)",":","c"
"2010","Luxembourg","Manufacture of machinery and equipment n.e.c.","Wage adjusted labour productivity (Apparent labour productivity by average personnel costs) (%)",":","c"
"2010","Luxembourg","Manufacture of machinery and equipment n.e.c.","Gross value added per employee",":","c"
"2010","Luxembourg","Manufacture of machinery and equipment n.e.c.","Share of personnel costs in production (%)",":","c"
"2010","Luxembourg","Manufacture of machinery and equipment n.e.c.","Average personnel costs (personnel costs per employee) (thousand euro)",":","c"
"2010","Luxembourg","Manufacture of machinery and equipment n.e.c.","Share of employees in persons employed",":","c"
"2010","Luxembourg","Manufacture of machinery and equipment n.e.c.","Growth rate of employment (%)",":","c"
"2010","Luxembourg","Manufacture of machinery and equipment n.e.c.","Employer's social charges as a percentage of personnel costs",":",""
"2010","Luxembourg","Manufacture of machinery and equipment n.e.c.","Number of persons employed per enterprise",":","c"
"2010","Luxembourg","Manufacture of machinery and equipment n.e.c.","Gross operating surplus/turnover (gross operating rate) (%)",":","c"
"2010","Luxembourg","Manufacture of machinery and equipment n.e.c.","Value added at factor cost in production value",":","c"
"2010","Luxembourg","Manufacture of machinery and equipment n.e.c.","Share of personnel costs in total purchases of goods and services",":","c"
"2010","Luxembourg","Manufacture of machinery and equipment n.e.c.","Share of gross operating surplus in value added",":","c"
"2010","Luxembourg","Manufacture of machinery and equipment n.e.c.","Investment per person employed",":","c"
"2010","Luxembourg","Manufacture of machinery and equipment n.e.c.","Investment rate (investment/value added at factors cost)",":","c"
"2010","Hungary","Manufacture of machinery and equipment n.e.c.","Number of enterprises","2,774",""
"2010","Hungary","Manufacture of machinery and equipment n.e.c.","Turnover or gross premiums written","6,831.2",""
"2010","Hungary","Manufacture of machinery and equipment n.e.c.","Production value","5,148.9",""
"2010","Hungary","Manufacture of machinery and equipment n.e.c.","Gross margin on goods for resale",":",""
"2010","Hungary","Manufacture of machinery and equipment n.e.c.","Value added at factor cost","2,324.2",""
"2010","Hungary","Manufacture of machinery and equipment n.e.c.","Gross operating surplus","1,608.3",""
"2010","Hungary","Manufacture of machinery and equipment n.e.c.","Total purchases of goods and services","4,537.1",""
"2010","Hungary","Manufacture of machinery and equipment n.e.c.","Purchases of goods and services purchased for resale in the same condition as received","1,673.6",""
"2010","Hungary","Manufacture of machinery and equipment n.e.c.","Payments for agency workers","38.3",""
"2010","Hungary","Manufacture of machinery and equipment n.e.c.","Personnel costs","715.9",""
"2010","Hungary","Manufacture of machinery and equipment n.e.c.","Wages and Salaries","566.6",""
"2010","Hungary","Manufacture of machinery and equipment n.e.c.","Social security costs","149.3",""
"2010","Hungary","Manufacture of machinery and equipment n.e.c.","Gross investment in tangible goods","160.2",""
"2010","Hungary","Manufacture of machinery and equipment n.e.c.","Number of persons employed","51,262",""
"2010","Hungary","Manufacture of machinery and equipment n.e.c.","Number of unpaid persons employed","947",""
"2010","Hungary","Manufacture of machinery and equipment n.e.c.","Number of employees","50,315",""
"2010","Hungary","Manufacture of machinery and equipment n.e.c.","Number of employees in full time equivalent units","49,069",""
"2010","Hungary","Manufacture of machinery and equipment n.e.c.","Turnover per person employed","133.3",""
"2010","Hungary","Manufacture of machinery and equipment n.e.c.","Apparent labour productivity (Gross value added per person employed)","45.3",""
"2010","Hungary","Manufacture of machinery and equipment n.e.c.","Wage adjusted labour productivity (Apparent labour productivity by average personnel costs) (%)","318.6",""
"2010","Hungary","Manufacture of machinery and equipment n.e.c.","Gross value added per employee","46.2",""
